open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
2025-09-06T01:00:00+00:00,852.07,855.54,851.7,855.29,5307.127,2025-09-06T01:59:59.999000+00:00,4532908.50215,14823,3422.331,2923143.94772
2025-09-06T02:00:00+00:00,855.3,856.25,853.0,855.42,5376.738,2025-09-06T02:59:59.999000+00:00,4595139.111,14008,2132.322,1822118.96194
2025-09-06T03:00:00+00:00,855.42,859.61,854.98,858.2,9316.877,2025-09-06T03:59:59.999000+00:00,7993468.42895,22845,5850.732,5019297.0819
2025-09-06T04:00:00+00:00,858.2,859.96,855.99,857.93,8824.759,2025-09-06T04:59:59.999000+00:00,7573692.89127,22087,4873.37,4182410.61345
2025-09-06T05:00:00+00:00,857.93,858.55,856.04,856.04,3253.855,2025-09-06T05:59:59.999000+00:00,2789255.56118,13720,1339.622,1148508.23445
2025-09-06T06:00:00+00:00,856.05,859.79,856.05,858.27,5885.713,2025-09-06T06:59:59.999000+00:00,5049941.49319,20246,3426.501,2940275.38406
2025-09-06T07:00:00+00:00,858.28,859.54,857.6,859.42,5940.73,2025-09-06T07:59:59.999000+00:00,5101900.39035,16721,3386.504,2908163.31007
2025-09-06T08:00:00+00:00,859.42,859.92,858.62,859.39,5670.737,2025-09-06T08:59:59.999000+00:00,4873228.50405,18225,3141.755,2700029.40244
2025-09-06T09:00:00+00:00,859.39,859.44,856.66,856.9,9407.259,2025-09-06T09:59:59.999000+00:00,8073627.82475,23485,4739.5,4067919.55435
2025-09-06T10:00:00+00:00,856.91,859.81,856.43,859.81,11795.777,2025-09-06T10:59:59.999000+00:00,10122985.24021,34828,6175.181,5300000.23998
2025-09-06T11:00:00+00:00,859.81,862.0,859.16,861.07,11451.257,2025-09-06T11:59:59.999000+00:00,9855084.18344,39598,6197.315,5333159.48755
2025-09-06T12:00:00+00:00,861.07,865.0,860.87,861.79,12021.903,2025-09-06T12:59:59.999000+00:00,10382330.01065,38445,6933.182,5987501.59702
2025-09-06T13:00:00+00:00,861.8,863.26,859.43,861.43,7765.502,2025-09-06T13:59:59.999000+00:00,6686083.5632,23680,4267.2,3674412.93272
2025-09-06T14:00:00+00:00,861.43,863.37,860.42,863.21,4567.488,2025-09-06T14:59:59.999000+00:00,3936501.45402,16895,2929.921,2525431.27974
2025-09-06T15:00:00+00:00,863.2,863.39,858.95,859.51,4917.766,2025-09-06T15:59:59.999000+00:00,4233646.28764,23111,2440.149,2100363.2572
2025-09-06T16:00:00+00:00,859.52,861.74,857.49,860.93,6766.05,2025-09-06T16:59:59.999000+00:00,5816353.96358,25822,3816.19,3280698.96451
2025-09-06T17:00:00+00:00,860.93,861.24,858.94,859.35,4148.471,2025-09-06T17:59:59.999000+00:00,3566690.10917,15234,1954.103,1680013.09332
