open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
2025-09-06T01:00:00+00:00,0.21807,0.21823,0.21748,0.21773,9310760.0,2025-09-06T01:59:59.999000+00:00,2028221.54321,9878,4633879.0,1009343.61197
2025-09-06T02:00:00+00:00,0.21774,0.21806,0.21687,0.21803,14685390.0,2025-09-06T02:59:59.999000+00:00,3191632.3821,12510,5958595.0,1295352.52969
2025-09-06T03:00:00+00:00,0.21803,0.21827,0.21728,0.21772,14763428.0,2025-09-06T03:59:59.999000+00:00,3214673.92551,12054,6445632.0,1404133.28313
2025-09-06T04:00:00+00:00,0.21772,0.21786,0.21577,0.21619,22367267.0,2025-09-06T04:59:59.999000+00:00,4840257.56789,15075,7699509.0,1666274.12886
2025-09-06T05:00:00+00:00,0.2162,0.2162,0.21523,0.21545,16542233.0,2025-09-06T05:59:59.999000+00:00,3568551.50249,12110,5327054.0,1148952.57485
2025-09-06T06:00:00+00:00,0.21546,0.216,0.21533,0.21591,11674435.0,2025-09-06T06:59:59.999000+00:00,2518357.95434,8142,8249325.0,1779387.55934
2025-09-06T07:00:00+00:00,0.2159,0.2161,0.2157,0.21588,18408226.0,2025-09-06T07:59:59.999000+00:00,3974838.99292,8031,7384083.0,1594691.53381
2025-09-06T08:00:00+00:00,0.21589,0.21601,0.21524,0.21532,14347858.0,2025-09-06T08:59:59.999000+00:00,3093406.77242,11990,6451419.0,1391037.81876
2025-09-06T09:00:00+00:00,0.21531,0.21532,0.21421,0.21431,53055824.0,2025-09-06T09:59:59.999000+00:00,11381209.77057,18601,35895526.0,7699830.03779
2025-09-06T10:00:00+00:00,0.2143,0.21478,0.21396,0.21474,13266897.0,2025-09-06T10:59:59.999000+00:00,2842206.33297,12840,6231391.0,1335194.88909
2025-09-06T11:00:00+00:00,0.21473,0.21474,0.21403,0.21427,10438010.0,2025-09-06T11:59:59.999000+00:00,2236288.86358,9774,5247938.0,1124315.49527
2025-09-06T12:00:00+00:00,0.21427,0.21445,0.21334,0.21408,17941046.0,2025-09-06T12:59:59.999000+00:00,3837605.07325,15054,7845995.0,1678734.40898
2025-09-06T13:00:00+00:00,0.21408,0.2145,0.21375,0.21425,14416746.0,2025-09-06T13:59:59.999000+00:00,3086573.29416,14608,6178761.0,1322960.60868
2025-09-06T14:00:00+00:00,0.21426,0.21525,0.21411,0.21469,18283823.0,2025-09-06T14:59:59.999000+00:00,3928076.18428,16101,8453211.0,1816198.21867
2025-09-06T15:00:00+00:00,0.21469,0.21585,0.2137,0.21388,38814859.0,2025-09-06T15:59:59.999000+00:00,8339527.16226,30511,17294904.0,3716983.10455
2025-09-06T16:00:00+00:00,0.21388,0.21546,0.2135,0.21468,31315980.0,2025-09-06T16:59:59.999000+00:00,6714446.21848,29617,15917375.0,3414347.92325
2025-09-06T17:00:00+00:00,0.21469,0.21487,0.21353,0.21375,9767075.0,2025-09-06T17:59:59.999000+00:00,2092345.44968,12577,4787753.0,1025739.85228
2025-09-06T18:00:00+00:00,0.21374,0.21437,0.21354,0.21422,10314090.0,2025-09-06T18:59:59.999000+00:00,2207173.50609,10296,4261407.0,912081.68393
2025-09-06T19:00:00+00:00,0.2142,0.21429,0.21225,0.21284,19837809.0,2025-09-06T19:59:59.999000+00:00,4226736.29266,15824,8327674.0,1774016.94495
2025-09-06T20:00:00+00:00,0.21284,0.21448,0.21274,0.21447,17197616.0,2025-09-06T20:59:59.999000+00:00,3676221.89715,12385,11092148.0,2370998.40343
2025-09-06T21:00:00+00:00,0.21448,0.21514,0.21424,0.21514,13412582.0,2025-09-06T21:59:59.999000+00:00,2879150.35731,9292,8502265.0,1825194.5083
2025-09-06T22:00:00+00:00,0.21513,0.21628,0.21496,0.21554,24337041.0,2025-09-06T22:59:59.999000+00:00,5247415.46904,18839,10417089.0,2245758.06266
2025-09-06T23:00:00+00:00,0.21554,0.21805,0.21523,0.21595,47458552.0,2025-09-06T23:59:59.999000+00:00,10288289.03618,26693,23129099.0,5013394.03466
