open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
2025-12-21T21:30:00+00:00,2986.31,2987.12,2977.92,2979.38,906.0389,2025-12-21T21:44:59.999000+00:00,2702445.17067,18139,349.9064,1043645.084527
2025-12-21T21:45:00+00:00,2979.38,2980.02,2970.75,2973.73,1340.4406,2025-12-21T21:59:59.999000+00:00,3987635.819462,26631,634.0829,1886250.763921
2025-12-21T22:00:00+00:00,2973.74,2986.06,2971.72,2985.81,978.2899,2025-12-21T22:14:59.999000+00:00,2914489.936769,21717,595.3538,1774100.797536
2025-12-21T22:15:00+00:00,2985.8,2989.89,2981.43,2987.42,1316.9032,2025-12-21T22:29:59.999000+00:00,3933185.858918,23571,724.855,2165180.200396
2025-12-21T22:30:00+00:00,2987.43,2993.12,2986.71,2990.15,2081.7963,2025-12-21T22:44:59.999000+00:00,6224974.932167,23847,1137.6825,3401644.247014
2025-12-21T22:45:00+00:00,2990.15,2996.32,2989.16,2996.32,1581.198,2025-12-21T22:59:59.999000+00:00,4732111.930276,23053,997.4101,2985206.944407
2025-12-21T23:00:00+00:00,2996.31,3012.27,2996.31,2999.0,4612.2883,2025-12-21T23:14:59.999000+00:00,13852744.227987,88118,2311.8857,6943760.475024
2025-12-21T23:15:00+00:00,2999.0,3007.99,2997.8,2997.8,2419.0522,2025-12-21T23:29:59.999000+00:00,7267177.922648,31033,1050.8176,3157071.370546
2025-12-21T23:30:00+00:00,2997.79,3005.86,2991.99,2999.91,2128.6512,2025-12-21T23:44:59.999000+00:00,6382378.77163,44635,885.0906,2653433.018318
2025-12-21T23:45:00+00:00,2999.91,3005.0,2999.91,3002.02,995.0961,2025-12-21T23:59:59.999000+00:00,2987973.181636,17251,447.9694,1344992.990688
2025-12-22T00:00:00+00:00,3002.03,3046.28,3002.02,3045.6,9698.8314,2025-12-22T00:14:59.999000+00:00,29323724.362589,103657,5434.0613,16429342.894592
2025-12-22T00:15:00+00:00,3045.61,3060.55,3014.72,3029.74,11663.864,2025-12-22T00:29:59.999000+00:00,35426605.00934,188904,5855.8138,17792757.367722
2025-12-22T00:30:00+00:00,3029.75,3040.83,3019.73,3033.06,3544.2194,2025-12-22T00:44:59.999000+00:00,10736294.442239,88202,1922.9676,5824938.887025
2025-12-22T00:45:00+00:00,3033.1,3038.25,3022.39,3022.39,2255.3737,2025-12-22T00:59:59.999000+00:00,6836009.173497,58530,1113.2413,3374691.964726
2025-12-22T01:00:00+00:00,3022.39,3033.78,3020.83,3030.02,3113.088,2025-12-22T01:14:59.999000+00:00,9428840.531354,71671,1629.4616,4935043.528183
2025-12-22T01:15:00+00:00,3030.01,3043.25,3029.37,3035.0,3872.1397,2025-12-22T01:29:59.999000+00:00,11757538.980676,48634,2416.5131,7335806.136641
2025-12-22T01:30:00+00:00,3035.01,3048.0,3035.01,3041.35,2655.2288,2025-12-22T01:44:59.999000+00:00,8080435.780356,63065,1850.3105,5630691.148479
2025-12-22T01:45:00+00:00,3041.35,3043.09,3018.23,3018.78,2977.4885,2025-12-22T01:59:59.999000+00:00,9011329.493868,79498,1325.7834,4012121.199014
2025-12-22T02:00:00+00:00,3018.79,3019.61,2972.48,2994.04,12931.1832,2025-12-22T02:14:59.999000+00:00,38728643.634483,182809,5548.386,16619185.115637
2025-12-22T02:15:00+00:00,2994.05,3006.96,2989.5,2998.93,2772.1644,2025-12-22T02:29:59.999000+00:00,8313863.75771,77742,1840.2673,5519587.838784
2025-12-22T02:30:00+00:00,2998.93,3014.51,2997.72,3007.67,2200.1395,2025-12-22T02:44:59.999000+00:00,6615596.117324,58021,1262.2428,3794751.185186
2025-12-22T02:45:00+00:00,3007.67,3013.74,3007.66,3010.12,1575.052,2025-12-22T02:59:59.999000+00:00,4743050.686673,34731,993.5394,2992049.339945
2025-12-22T03:00:00+00:00,3010.13,3021.24,3002.01,3015.55,1806.7232,2025-12-22T03:14:59.999000+00:00,5442408.439055,51854,1161.4877,3499531.867949
2025-12-22T03:15:00+00:00,3015.55,3029.91,3014.28,3027.02,2181.9222,2025-12-22T03:29:59.999000+00:00,6595144.563304,41420,1624.4698,4910159.391839
2025-12-22T03:30:00+00:00,3027.03,3032.87,3020.26,3021.89,2669.0399,2025-12-22T03:44:59.999000+00:00,8076066.940807,49558,1379.9577,4175931.565918
2025-12-22T03:45:00+00:00,3021.89,3025.62,3018.36,3021.52,1601.572,2025-12-22T03:59:59.999000+00:00,4837760.29447,22739,482.9316,1459049.422394
2025-12-22T04:00:00+00:00,3021.53,3026.04,3020.0,3022.05,1523.162,2025-12-22T04:14:59.999000+00:00,4604206.650318,27448,737.2692,2228735.864745
2025-12-22T04:15:00+00:00,3022.06,3039.15,3022.05,3035.34,2515.5265,2025-12-22T04:29:59.999000+00:00,7624458.039509,41674,1403.2987,4253486.896319
2025-12-22T04:30:00+00:00,3035.33,3040.94,3027.7,3037.98,2006.8579,2025-12-22T04:44:59.999000+00:00,6091621.973791,42705,1023.5119,3107078.538183
2025-12-22T04:45:00+00:00,3037.98,3042.87,3035.83,3040.17,1812.0273,2025-12-22T04:59:59.999000+00:00,5507357.115768,36177,1072.9373,3260948.477229
2025-12-22T05:00:00+00:00,3040.17,3041.26,3031.55,3034.85,2335.6745,2025-12-22T05:14:59.999000+00:00,7096401.534186,31553,673.4662,2046079.78076
2025-12-22T05:15:00+00:00,3034.86,3036.75,3027.16,3027.92,1841.8005,2025-12-22T05:29:59.999000+00:00,5583771.861554,29445,579.8288,1757866.829241
2025-12-22T05:30:00+00:00,3027.93,3037.5,3025.14,3031.77,1316.8672,2025-12-22T05:44:59.999000+00:00,3990301.155628,30510,549.7863,1666478.46334
2025-12-22T05:45:00+00:00,3031.77,3035.87,3027.03,3028.18,1143.8733,2025-12-22T05:59:59.999000+00:00,3468143.653933,22717,449.8204,1364157.412606
2025-12-22T06:00:00+00:00,3028.18,3029.88,3023.53,3026.76,1607.9296,2025-12-22T06:14:59.999000+00:00,4865400.411421,21709,818.1977,2475315.784679
2025-12-22T06:15:00+00:00,3026.75,3033.72,3022.6,3025.41,1023.7292,2025-12-22T06:29:59.999000+00:00,3100393.521202,30057,519.8492,1574538.36943
2025-12-22T06:30:00+00:00,3025.41,3030.27,3024.28,3030.09,622.2266,2025-12-22T06:44:59.999000+00:00,1883381.529362,23374,241.5222,731087.272378
2025-12-22T06:45:00+00:00,3030.09,3030.09,3024.71,3024.71,811.771,2025-12-22T06:59:59.999000+00:00,2457005.394489,14934,281.4942,852048.426791
2025-12-22T07:00:00+00:00,3024.71,3035.53,3023.24,3033.31,1709.6504,2025-12-22T07:14:59.999000+00:00,5182143.810076,31702,878.2632,2662348.516911
2025-12-22T07:15:00+00:00,3033.32,3034.21,3028.89,3031.51,1232.4031,2025-12-22T07:29:59.999000+00:00,3735991.104661,18698,549.2839,1665161.365684
2025-12-22T07:30:00+00:00,3031.52,3034.22,3027.81,3031.2,1316.4175,2025-12-22T07:44:59.999000+00:00,3989164.594346,22007,530.6319,1608080.074584
2025-12-22T07:45:00+00:00,3031.21,3031.21,3027.5,3029.67,933.2671,2025-12-22T07:59:59.999000+00:00,2826969.862482,15387,251.9902,763350.724903
