open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
2025-09-26T01:00:00+00:00,3931.52,3941.0,3920.69,3937.28,5863.8971,2025-09-26T01:14:59.999000+00:00,23049719.112821,89961,3088.0098,12141116.198612
2025-09-26T01:15:00+00:00,3937.29,3944.48,3929.07,3929.19,5992.9168,2025-09-26T01:29:59.999000+00:00,23602491.10707,79920,3423.0945,13482530.741926
2025-09-26T01:30:00+00:00,3929.18,3943.38,3926.89,3943.27,3478.7407,2025-09-26T01:44:59.999000+00:00,13690785.387315,59275,1918.7796,7551441.005115
2025-09-26T01:45:00+00:00,3943.27,3957.44,3938.24,3948.65,5352.4795,2025-09-26T01:59:59.999000+00:00,21131207.19719,77261,3190.1478,12594558.332862
2025-09-26T02:00:00+00:00,3948.65,3968.0,3941.83,3946.87,8255.2364,2025-09-26T02:14:59.999000+00:00,32643870.866566,85652,4554.428,18005515.032827
2025-09-26T02:15:00+00:00,3946.87,3960.8,3943.38,3945.99,4300.4046,2025-09-26T02:29:59.999000+00:00,16993336.537288,54195,1920.7762,7590238.728766
2025-09-26T02:30:00+00:00,3945.99,3959.15,3942.0,3959.15,3550.5562,2025-09-26T02:44:59.999000+00:00,14035595.127669,49683,1965.3472,7768952.50268
2025-09-26T02:45:00+00:00,3959.15,3971.09,3953.69,3958.78,4719.4482,2025-09-26T02:59:59.999000+00:00,18699316.343846,53134,2991.7214,11853869.423627
2025-09-26T03:00:00+00:00,3958.78,3963.82,3946.6,3960.83,4262.0606,2025-09-26T03:14:59.999000+00:00,16849335.154126,63093,1917.7907,7581678.947391
2025-09-26T03:15:00+00:00,3960.84,3968.02,3954.0,3955.74,3152.3247,2025-09-26T03:29:59.999000+00:00,12481551.260206,52893,1337.8378,5297832.751715
2025-09-26T03:30:00+00:00,3955.74,3957.9,3944.51,3957.65,6462.2237,2025-09-26T03:44:59.999000+00:00,25522728.158808,43394,2711.5463,10708996.81743
2025-09-26T03:45:00+00:00,3957.66,3969.14,3953.27,3965.32,2617.8134,2025-09-26T03:59:59.999000+00:00,10372993.712368,37172,1328.7481,5265284.012042
2025-09-26T04:00:00+00:00,3965.33,3971.7,3958.94,3966.11,3047.4213,2025-09-26T04:14:59.999000+00:00,12087746.087067,39781,1480.103,5871127.220865
2025-09-26T04:15:00+00:00,3966.11,3976.98,3958.18,3962.22,3900.8891,2025-09-26T04:29:59.999000+00:00,15473735.46461,43169,1815.9149,7203862.108143
2025-09-26T04:30:00+00:00,3962.22,3962.27,3939.17,3943.93,3819.7039,2025-09-26T04:44:59.999000+00:00,15082026.013441,42491,1286.7973,5081047.385969
2025-09-26T04:45:00+00:00,3943.93,3950.0,3940.28,3945.88,2214.9994,2025-09-26T04:59:59.999000+00:00,8740062.439522,31144,1213.9359,4790381.743592
2025-09-26T05:00:00+00:00,3945.88,3958.14,3943.59,3952.89,2846.5312,2025-09-26T05:14:59.999000+00:00,11248990.030381,35007,1412.7591,5582280.801828
2025-09-26T05:15:00+00:00,3952.89,3963.34,3952.88,3957.37,2021.1634,2025-09-26T05:29:59.999000+00:00,8001564.273053,26652,1008.0569,3990752.509728
2025-09-26T05:30:00+00:00,3957.37,3958.01,3944.19,3944.51,1917.1653,2025-09-26T05:44:59.999000+00:00,7571177.423425,33948,675.3274,2666530.63779
2025-09-26T05:45:00+00:00,3944.51,3947.44,3920.0,3921.2,9580.5049,2025-09-26T05:59:59.999000+00:00,37637933.259256,59366,3411.6537,13398513.780047
2025-09-26T06:00:00+00:00,3921.2,3933.0,3910.21,3930.8,6925.3771,2025-09-26T06:14:59.999000+00:00,27144129.557692,49748,2534.6445,9935501.700235
2025-09-26T06:15:00+00:00,3930.78,3948.54,3930.02,3940.58,3542.7705,2025-09-26T06:29:59.999000+00:00,13959443.067138,57892,1998.8844,7877070.808609
2025-09-26T06:30:00+00:00,3940.57,3948.0,3933.93,3944.04,2616.4418,2025-09-26T06:44:59.999000+00:00,10311973.555214,37971,1270.8331,5008031.59613
2025-09-26T06:45:00+00:00,3944.04,3944.23,3915.51,3921.14,6136.0687,2025-09-26T06:59:59.999000+00:00,24090631.350404,43333,2551.364,10012113.16634
2025-09-26T07:00:00+00:00,3921.14,3934.46,3918.93,3934.39,4402.4115,2025-09-26T07:14:59.999000+00:00,17274113.719726,35380,2054.7139,8062095.58831
2025-09-26T07:15:00+00:00,3934.4,3947.88,3930.38,3930.78,4715.0414,2025-09-26T07:29:59.999000+00:00,18569529.188144,35532,2496.4236,9831043.762345
2025-09-26T07:30:00+00:00,3930.78,3930.78,3906.15,3908.91,31035.392,2025-09-26T07:44:59.999000+00:00,121462266.209921,95462,16345.9047,63979594.463056
2025-09-26T07:45:00+00:00,3908.9,3939.51,3906.09,3938.11,24623.0027,2025-09-26T07:59:59.999000+00:00,96445484.592184,58375,14855.0366,58191147.878968
2025-09-26T08:00:00+00:00,3938.11,3942.16,3933.29,3937.49,5157.9428,2025-09-26T08:14:59.999000+00:00,20313884.648201,48111,2212.7581,8714511.900146
2025-09-26T08:15:00+00:00,3937.49,3940.99,3925.31,3936.37,3180.8938,2025-09-26T08:29:59.999000+00:00,12516602.229113,60576,1602.067,6303881.472741
2025-09-26T08:30:00+00:00,3936.37,3943.23,3933.94,3939.52,3597.7134,2025-09-26T08:44:59.999000+00:00,14166741.895955,53312,1592.6717,6272123.651898
2025-09-26T08:45:00+00:00,3939.52,3944.58,3932.64,3933.93,2481.0047,2025-09-26T08:59:59.999000+00:00,9768977.290061,61875,1061.2953,4178331.858205
2025-09-26T09:00:00+00:00,3933.93,3939.67,3927.1,3936.23,2611.5251,2025-09-26T09:14:59.999000+00:00,10273171.562882,70481,1140.2303,4484791.275926
