open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
2026-02-12T20:00:00+00:00,65788.36,66042.24,65215.06,65428.56,894.16583,2026-02-12T20:59:59.999000+00:00,58625431.2433653,284202,394.89164,25891415.0952636
2026-02-12T21:00:00+00:00,65428.24,65900.0,65428.24,65849.87,590.26423,2026-02-12T21:59:59.999000+00:00,38756907.4425294,165882,306.05682,20098526.2824908
2026-02-12T22:00:00+00:00,65849.86,66399.94,65643.34,66288.0,642.82133,2026-02-12T22:59:59.999000+00:00,42436010.1859102,142177,380.68536,25124233.4538238
2026-02-12T23:00:00+00:00,66288.01,66488.9,66156.47,66272.17,907.1379,2026-02-12T23:59:59.999000+00:00,60136399.2469154,174824,351.52665,23314672.198992
2026-02-13T00:00:00+00:00,66272.17,66527.09,65872.46,65918.6,765.38996,2026-02-13T00:59:59.999000+00:00,50644792.2319361,215361,350.26627,23181465.0240901
2026-02-13T01:00:00+00:00,65918.61,66619.9,65918.61,66454.95,771.58544,2026-02-13T01:59:59.999000+00:00,51166841.2063765,266624,466.96718,30969570.8255915
2026-02-13T02:00:00+00:00,66454.95,66759.61,66384.0,66663.08,476.45341,2026-02-13T02:59:59.999000+00:00,31710669.9083069,184746,235.20759,15654972.5373389
2026-02-13T03:00:00+00:00,66663.08,66814.0,66462.4,66553.08,569.96335,2026-02-13T03:59:59.999000+00:00,37949481.2028945,162602,301.92309,20097429.3053433
2026-02-13T04:00:00+00:00,66553.09,66671.62,66308.48,66329.22,462.15015,2026-02-13T04:59:59.999000+00:00,30724197.2238086,157876,185.26111,12315654.5380657
2026-02-13T05:00:00+00:00,66329.22,66502.27,66175.79,66175.79,484.2505,2026-02-13T05:59:59.999000+00:00,32124634.0534295,147757,165.94076,11011033.5903533
2026-02-13T06:00:00+00:00,66175.79,66397.86,66002.98,66359.28,613.96613,2026-02-13T06:59:59.999000+00:00,40621299.8278426,160630,282.20203,18673732.7926393
2026-02-13T07:00:00+00:00,66359.28,66568.47,66050.21,66208.96,868.05316,2026-02-13T07:59:59.999000+00:00,57565605.3792529,183203,396.20774,26280550.9719196
2026-02-13T08:00:00+00:00,66208.96,66747.38,66191.52,66699.96,603.02656,2026-02-13T08:59:59.999000+00:00,40078752.8555345,187994,262.67207,17457847.1582014
2026-02-13T09:00:00+00:00,66699.96,67062.93,66612.86,66959.71,592.93469,2026-02-13T09:59:59.999000+00:00,39624678.9222755,194904,320.03225,21392492.5647403
2026-02-13T10:00:00+00:00,66959.72,67116.0,66800.0,66977.66,516.91289,2026-02-13T10:59:59.999000+00:00,34605858.6203406,254549,308.38634,20645659.8049739
2026-02-13T11:00:00+00:00,66977.66,67226.66,66783.38,67171.42,488.71065,2026-02-13T11:59:59.999000+00:00,32733185.4967994,207167,291.83111,19550116.0679029
2026-02-13T12:00:00+00:00,67171.41,67212.28,66918.38,67084.0,405.35988,2026-02-13T12:59:59.999000+00:00,27185944.9618818,206570,197.83217,13265909.283446
