open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume
2025-09-26T01:00:00+00:00,2.7683,2.771,2.7577,2.7658,1678354.6,2025-09-26T01:14:59.999000+00:00,4640915.95152,22598,994441.5,2749907.46366
2025-09-26T01:15:00+00:00,2.7658,2.7774,2.7653,2.7673,1153214.1,2025-09-26T01:29:59.999000+00:00,3195954.88643,19942,697038.1,1931737.64375
2025-09-26T01:30:00+00:00,2.7673,2.7725,2.764,2.7676,876349.9,2025-09-26T01:44:59.999000+00:00,2425347.44981,13113,453645.0,1255495.25895
2025-09-26T01:45:00+00:00,2.7675,2.7732,2.7619,2.7676,1207174.6,2025-09-26T01:59:59.999000+00:00,3341027.26031,18287,610207.6,1688620.89154
2025-09-26T02:00:00+00:00,2.7675,2.7787,2.7555,2.7596,1149633.0,2025-09-26T02:14:59.999000+00:00,3180073.41796,17960,586076.1,1621773.11007
2025-09-26T02:15:00+00:00,2.7595,2.7666,2.7532,2.7545,1250260.8,2025-09-26T02:29:59.999000+00:00,3450624.17622,14740,693887.8,1914985.2554
2025-09-26T02:30:00+00:00,2.7545,2.761,2.7495,2.7578,827235.4,2025-09-26T02:44:59.999000+00:00,2279083.75185,13907,452522.7,1246550.75123
2025-09-26T02:45:00+00:00,2.7579,2.7665,2.7555,2.7589,886262.7,2025-09-26T02:59:59.999000+00:00,2447481.71247,11067,426044.1,1176468.17866
2025-09-26T03:00:00+00:00,2.7589,2.7598,2.744,2.7584,1023383.3,2025-09-26T03:14:59.999000+00:00,2815575.47682,13708,416622.4,1146411.72423
2025-09-26T03:15:00+00:00,2.7584,2.7636,2.7531,2.7539,587355.4,2025-09-26T03:29:59.999000+00:00,1619978.1414,12725,311324.7,858672.43478
2025-09-26T03:30:00+00:00,2.7539,2.7558,2.7464,2.7527,528347.7,2025-09-26T03:44:59.999000+00:00,1453419.89586,9207,282384.1,776734.66085
2025-09-26T03:45:00+00:00,2.7528,2.7629,2.7476,2.7611,879392.0,2025-09-26T03:59:59.999000+00:00,2422764.43922,10507,492105.8,1356449.74875
2025-09-26T04:00:00+00:00,2.7611,2.763,2.7537,2.7583,555929.6,2025-09-26T04:14:59.999000+00:00,1534279.41953,11625,292474.3,807203.18675
2025-09-26T04:15:00+00:00,2.7584,2.7659,2.7552,2.7611,498320.9,2025-09-26T04:29:59.999000+00:00,1376539.83925,8682,280618.6,775207.62054
2025-09-26T04:30:00+00:00,2.7611,2.7611,2.754,2.7563,380290.3,2025-09-26T04:44:59.999000+00:00,1047977.97117,7864,155010.8,427151.29596
2025-09-26T04:45:00+00:00,2.7563,2.7639,2.755,2.7633,528707.0,2025-09-26T04:59:59.999000+00:00,1459711.52082,7306,186493.4,514648.59578
2025-09-26T05:00:00+00:00,2.7633,2.771,2.7604,2.7653,911387.2,2025-09-26T05:14:59.999000+00:00,2522043.31473,10469,352076.2,974057.82229
2025-09-26T05:15:00+00:00,2.7654,2.7754,2.7651,2.7739,695252.1,2025-09-26T05:29:59.999000+00:00,1925436.63201,8716,341533.4,945947.72049
2025-09-26T05:30:00+00:00,2.7738,2.7739,2.759,2.7611,678567.4,2025-09-26T05:44:59.999000+00:00,1876658.71255,9925,284487.1,786625.46408
2025-09-26T05:45:00+00:00,2.7612,2.7636,2.7506,2.7529,1141955.6,2025-09-26T05:59:59.999000+00:00,3145289.03343,13976,629163.2,1732776.02555
2025-09-26T06:00:00+00:00,2.753,2.755,2.7379,2.7486,2352671.6,2025-09-26T06:14:59.999000+00:00,6460787.14389,21028,1021262.1,2804744.50388
2025-09-26T06:15:00+00:00,2.7485,2.7716,2.7472,2.7637,2097584.2,2025-09-26T06:29:59.999000+00:00,5792086.07108,23214,1273043.8,3515253.09153
2025-09-26T06:30:00+00:00,2.7637,2.7705,2.7571,2.7685,1379681.4,2025-09-26T06:44:59.999000+00:00,3811637.34022,16820,675316.3,1865908.47246
2025-09-26T06:45:00+00:00,2.7684,2.7684,2.752,2.7554,2088037.5,2025-09-26T06:59:59.999000+00:00,5758336.7318,19059,853564.9,2354054.17905
2025-09-26T07:00:00+00:00,2.7553,2.766,2.7551,2.7655,1968602.7,2025-09-26T07:14:59.999000+00:00,5431966.97913,21769,893356.6,2464969.48593
2025-09-26T07:15:00+00:00,2.7655,2.7676,2.7575,2.7575,1439099.7,2025-09-26T07:29:59.999000+00:00,3977447.16214,13421,662830.4,1831804.81807
2025-09-26T07:30:00+00:00,2.7574,2.7574,2.7397,2.7399,4297527.6,2025-09-26T07:44:59.999000+00:00,11801690.79565,35761,2027506.9,5566684.47987
2025-09-26T07:45:00+00:00,2.7398,2.774,2.738,2.7551,5350076.5,2025-09-26T07:59:59.999000+00:00,14708653.50002,26481,3526373.4,9699434.224
2025-09-26T08:00:00+00:00,2.7551,2.7661,2.755,2.763,857594.0,2025-09-26T08:14:59.999000+00:00,2368648.43596,15377,467973.5,1292483.04754
2025-09-26T08:15:00+00:00,2.763,2.7687,2.7556,2.7619,600689.0,2025-09-26T08:29:59.999000+00:00,1659868.27929,14230,284143.0,785118.32564
2025-09-26T08:30:00+00:00,2.7619,2.7671,2.7608,2.7653,548601.3,2025-09-26T08:44:59.999000+00:00,1516096.96422,13123,275222.8,760559.90167
2025-09-26T08:45:00+00:00,2.7653,2.7668,2.7567,2.759,978504.0,2025-09-26T08:59:59.999000+00:00,2700448.53129,13723,388794.2,1072892.07839
2025-09-26T09:00:00+00:00,2.7589,2.7663,2.7536,2.7662,1724680.6,2025-09-26T09:14:59.999000+00:00,4760740.67491,14079,1097564.0,3028403.22283
2025-09-26T09:15:00+00:00,2.7662,2.7663,2.7583,2.7623,435495.5,2025-09-26T09:29:59.999000+00:00,1202898.32189,10256,220887.2,610124.93358
2025-09-26T09:30:00+00:00,2.7623,2.7638,2.7205,2.7433,4288812.3,2025-09-26T09:44:59.999000+00:00,11766786.84632,19983,961877.2,2641795.06538
2025-09-26T09:45:00+00:00,2.7433,2.75,2.7419,2.7488,537455.6,2025-09-26T09:59:59.999000+00:00,1476181.98585,13123,313956.5,862270.73215
2025-09-26T10:00:00+00:00,2.7488,2.7489,2.7236,2.7274,2695529.0,2025-09-26T10:14:59.999000+00:00,7361947.58502,23551,1346528.9,3677805.33743
2025-09-26T10:15:00+00:00,2.7274,2.7312,2.7234,2.728,2582708.4,2025-09-26T10:29:59.999000+00:00,7042530.10923,18929,1054831.1,2876740.15526
2025-09-26T10:30:00+00:00,2.7279,2.7304,2.7174,2.7178,2329723.5,2025-09-26T10:44:59.999000+00:00,6342274.69128,23740,1121240.3,3051945.88917
2025-09-26T10:45:00+00:00,2.7178,2.7226,2.7095,2.7098,3331457.1,2025-09-26T10:59:59.999000+00:00,9046314.92385,21219,1266463.7,3440456.98172
2025-09-26T11:00:00+00:00,2.7098,2.7123,2.6984,2.7014,5749023.5,2025-09-26T11:14:59.999000+00:00,15544383.69758,40930,1893578.9,5120467.38178
2025-09-26T11:15:00+00:00,2.7014,2.7139,2.6994,2.7069,4590895.7,2025-09-26T11:29:59.999000+00:00,12421019.29819,31229,1849248.4,5004208.41319
2025-09-26T11:30:00+00:00,2.707,2.7262,2.7067,2.7243,1702587.0,2025-09-26T11:44:59.999000+00:00,4627383.39039,15224,830532.8,2257334.77548
2025-09-26T11:45:00+00:00,2.7242,2.7331,2.7227,2.7277,1368841.3,2025-09-26T11:59:59.999000+00:00,3733559.16671,13551,827001.2,2255091.76774
2025-09-26T12:00:00+00:00,2.7277,2.7278,2.7062,2.7063,1158789.1,2025-09-26T12:14:59.999000+00:00,3150272.50413,16210,457902.4,1244344.66703
2025-09-26T12:15:00+00:00,2.7062,2.7328,2.7062,2.7302,1346925.2,2025-09-26T12:29:59.999000+00:00,3658535.51255,19152,706275.1,1918005.96792
2025-09-26T12:30:00+00:00,2.7302,2.7766,2.719,2.762,9515823.7,2025-09-26T12:44:59.999000+00:00,26158918.26565,81732,5255778.0,14447274.97904
2025-09-26T12:45:00+00:00,2.7619,2.7638,2.7426,2.7535,3006680.3,2025-09-26T12:59:59.999000+00:00,8274602.57929,25561,1184779.7,3261725.40244
2025-09-26T13:00:00+00:00,2.7536,2.7568,2.7405,2.7423,1639448.1,2025-09-26T13:14:59.999000+00:00,4503937.71529,20858,689808.0,1894879.5628
2025-09-26T13:15:00+00:00,2.7423,2.7503,2.7353,2.7392,1241063.6,2025-09-26T13:29:59.999000+00:00,3403537.80987,18593,562390.8,1542683.2931
2025-09-26T13:30:00+00:00,2.7392,2.7584,2.7326,2.7523,2048213.5,2025-09-26T13:44:59.999000+00:00,5631429.97291,35922,1164180.1,3201250.75303
2025-09-26T13:45:00+00:00,2.7523,2.7684,2.7479,2.7614,3135303.0,2025-09-26T13:59:59.999000+00:00,8651932.03547,33309,1835377.3,5063819.4038
2025-09-26T14:00:00+00:00,2.7613,2.7636,2.7357,2.7374,2195272.9,2025-09-26T14:14:59.999000+00:00,6028584.77937,28868,908698.9,2495751.87511
2025-09-26T14:15:00+00:00,2.7373,2.7418,2.7185,2.7249,1826677.6,2025-09-26T14:29:59.999000+00:00,4984505.1593,27646,770676.1,2103097.87591
2025-09-26T14:30:00+00:00,2.7248,2.7248,2.705,2.7066,2728293.6,2025-09-26T14:44:59.999000+00:00,7394123.17781,34387,1330778.1,3606545.91738
2025-09-26T14:45:00+00:00,2.7065,2.713,2.7004,2.7077,2833763.3,2025-09-26T14:59:59.999000+00:00,7670854.12344,30208,1337242.2,3618422.95059
2025-09-26T15:00:00+00:00,2.7078,2.7277,2.7061,2.718,1935785.5,2025-09-26T15:14:59.999000+00:00,5262630.51668,32099,1073034.3,2916756.51401
2025-09-26T15:15:00+00:00,2.718,2.7438,2.7142,2.7436,1854980.1,2025-09-26T15:29:59.999000+00:00,5071027.25985,25505,964841.7,2637258.4778
2025-09-26T15:30:00+00:00,2.7435,2.7482,2.7336,2.7395,2122781.7,2025-09-26T15:44:59.999000+00:00,5818512.0966,20014,946366.2,2594126.82704
2025-09-26T15:45:00+00:00,2.7394,2.7428,2.7307,2.7353,1806795.9,2025-09-26T15:59:59.999000+00:00,4945121.63384,24502,735299.8,2012258.3269
2025-09-26T16:00:00+00:00,2.7353,2.7535,2.7319,2.7465,1630441.5,2025-09-26T16:14:59.999000+00:00,4474583.71768,22054,840198.8,2306223.77112
2025-09-26T16:15:00+00:00,2.7466,2.7618,2.7455,2.7509,2053559.5,2025-09-26T16:29:59.999000+00:00,5659734.79004,20811,974908.6,2687356.65621
2025-09-26T16:30:00+00:00,2.7508,2.7565,2.7472,2.7536,1057290.4,2025-09-26T16:44:59.999000+00:00,2910111.17926,16025,497123.4,1368434.62491
2025-09-26T16:45:00+00:00,2.7536,2.7661,2.7528,2.763,1408254.8,2025-09-26T16:59:59.999000+00:00,3885107.16904,16656,732101.3,2019673.15643
2025-09-26T17:00:00+00:00,2.7631,2.7756,2.7627,2.7731,1649868.3,2025-09-26T17:14:59.999000+00:00,4569510.64417,18208,838921.3,2324117.01797
2025-09-26T17:15:00+00:00,2.7732,2.7919,2.7691,2.7901,2816992.8,2025-09-26T17:29:59.999000+00:00,7833498.15345,26727,1580936.1,4395233.16464
2025-09-26T17:30:00+00:00,2.79,2.7922,2.7839,2.7876,2160232.1,2025-09-26T17:44:59.999000+00:00,6024838.75911,22858,940834.2,2624054.98968
2025-09-26T17:45:00+00:00,2.7876,2.7973,2.7862,2.7934,2323880.2,2025-09-26T17:59:59.999000+00:00,6488539.92029,22483,927024.4,2588478.49872
2025-09-26T18:00:00+00:00,2.7933,2.8013,2.7906,2.8004,2045007.4,2025-09-26T18:14:59.999000+00:00,5717295.9733,20654,1107230.1,3095149.77951
2025-09-26T18:15:00+00:00,2.8004,2.8089,2.7996,2.8077,1465026.9,2025-09-26T18:29:59.999000+00:00,4109476.23774,14037,688110.2,1930051.13858
2025-09-26T18:30:00+00:00,2.8077,2.809,2.7982,2.7982,1146464.5,2025-09-26T18:44:59.999000+00:00,3213986.52007,16696,383810.6,1076132.92021
2025-09-26T18:45:00+00:00,2.7983,2.8061,2.7959,2.8029,1259450.4,2025-09-26T18:59:59.999000+00:00,3528813.51415,10898,598735.5,1677792.37278
2025-09-26T19:00:00+00:00,2.8028,2.8059,2.791,2.7963,1642293.9,2025-09-26T19:14:59.999000+00:00,4594367.02358,13784,622498.7,1740704.13738
2025-09-26T19:15:00+00:00,2.7962,2.8059,2.7878,2.7883,1899868.3,2025-09-26T19:29:59.999000+00:00,5317039.19184,13522,571716.9,1600381.00248
2025-09-26T19:30:00+00:00,2.7883,2.7929,2.7723,2.7754,3387341.3,2025-09-26T19:44:59.999000+00:00,9415145.38205,27095,1348776.0,3748075.77156
2025-09-26T19:45:00+00:00,2.7754,2.7999,2.7754,2.7918,1732553.6,2025-09-26T19:59:59.999000+00:00,4834744.61327,18063,823371.4,2297157.96799
2025-09-26T20:00:00+00:00,2.7918,2.7962,2.7851,2.7956,1180761.8,2025-09-26T20:14:59.999000+00:00,3296339.99014,14319,388000.9,1082861.1809
2025-09-26T20:15:00+00:00,2.7955,2.7974,2.7825,2.7855,1394862.0,2025-09-26T20:29:59.999000+00:00,3888900.62681,11902,540904.8,1507672.03574
2025-09-26T20:30:00+00:00,2.7854,2.7879,2.7793,2.7796,1192944.8,2025-09-26T20:44:59.999000+00:00,3322421.84648,8978,348603.4,970703.69558
2025-09-26T20:45:00+00:00,2.7797,2.7826,2.7769,2.7781,775874.0,2025-09-26T20:59:59.999000+00:00,2156929.95856,7693,360881.7,1003168.50577
2025-09-26T21:00:00+00:00,2.778,2.7808,2.7698,2.7802,3711477.3,2025-09-26T21:14:59.999000+00:00,10288606.88461,9021,2999173.6,8313167.62239
